 ,10%, 20%, 30%, 40%, 50%, 60%, 70%, 80%, 90%, 100%, 
25% da largura de banda, 90.66581750653914, 110.74006297038882, 151.65408682498386, 298.1579003195759, 100001.65430029397, 100036.45158231103, 100036.93538034556, 100028.70117118393, 100041.09879517942, 100041.09879517942, 
50% da largura de banda, 42.04867466990111, 45.33290875326957, 49.61145854434733, 55.36284133679117, 63.47357048745918, 75.79837542686634, 97.22819798086165, 148.89603949192306, 100000.67390679911, 100009.03919833527, 
75% da largura de banda, 27.417057969732276, 28.703309442721935, 30.22193916884638, 32.032325241031685, 34.217753447566615, 36.898198046990636, 40.27293492319582, 44.626158119651826, 50.51598631163836, 58.938691702091646, 
100% da largura de banda, 20.344959272750575, 21.024337334950555, 21.793757276902873, 22.6603938985776, 23.656807232414135, 24.800494251761677, 26.12473327063961, 27.67364853524298, 29.50727566180406, 31.726745258729984, 
