Arrival,0.0,1,7,50.0,0.6174413779292205,1,0.30872068896461025,0.0,0.0
Arrival,1.0,2,3,750.0,0.10181994089803312,1,0.05220356571322543,0.0012935952642088694,0.0012935952642088694
Arrival,2.0,8,4,200.0,2.0177940554626854,1,1.010303846702444,0.0014068189711014894,0.0014068189711014894
Arrival,3.0,9,6,500.0,1.9406522466957252,1,0.9720517855615938,0.00172566221373114,0.00172566221373114
Arrival,4.0,6,2,50.0,0.48559870649854736,1,0.24461633250888754,0.0018169792596138671,0.0018169792596138671
Arrival,5.0,1,11,200.0,0.2982887304101149,1,0.15271260625776045,0.0035682410527030006,0.0035682410527030006
Arrival,6.0,12,5,50.0,0.5834948363611753,1,0.2962675555672972,0.004520137386709583,0.004520137386709583
Arrival,7.0,7,3,25.0,0.13749697768874325,1,0.07448059399627299,0.005732105151901373,0.005732105151901373
Arrival,8.0,2,11,1000.0,0.7479794693485551,1,0.3801433793363256,0.006153644662048056,0.006153644662048056
Arrival,9.0,2,3,750.0,3.039920852549869,1,1.5276801329738814,0.00771970669894704,0.00771970669894704
Arrival,10.0,11,7,200.0,0.28204290728378245,1,0.14976133195054717,0.00873987830865594,0.00873987830865594
Arrival,11.0,6,8,500.0,0.1769346314548497,1,0.09745444433553149,0.008987128608106652,0.008987128608106652
Arrival,12.0,4,12,200.0,2.155713987845558,1,1.0875165215025047,0.009659527579725866,0.009659527579725866
Arrival,13.0,8,6,750.0,0.8748097341181925,1,0.4472073374675452,0.009802470408448958,0.009802470408448958
Arrival,14.0,3,11,750.0,0.32942787535723805,1,0.17491313106148684,0.010199193382867816,0.010199193382867816
Arrival,15.0,0,13,750.0,1.6266279261739638,1,0.8235606312330375,0.010246668146055583,0.010246668146055583
Arrival,16.0,1,12,200.0,1.011453717128452,1,0.5171658507930644,0.011438992228838527,0.011438992228838527
Arrival,17.0,6,10,750.0,0.7996035945419262,1,0.4119352194084394,0.012133422137476308,0.012133422137476308
Arrival,18.0,2,4,750.0,0.9903331417867224,1,0.5079147018668452,0.01274813097348403,0.01274813097348403
Arrival,19.0,6,1,750.0,1.7749878113427442,1,0.9002750742554877,0.012781168584115583,0.012781168584115583
Arrival,20.0,11,0,50.0,0.8862277919438993,1,0.45674703243769094,0.013633136465741295,0.013633136465741295
Arrival,21.0,4,0,125.0,0.5140534420030679,1,0.2707347191598411,0.013707998158307162,0.013707998158307162
Arrival,22.0,7,4,50.0,3.2047775663639273,1,1.6162051064911376,0.013816323309173937,0.013816323309173937
Arrival,23.0,4,2,500.0,0.602504791350642,1,0.3154985032288512,0.01424610755353017,0.01424610755353017
Arrival,24.0,13,11,50.0,1.7336994198536748,1,0.881775811392314,0.014926101465476566,0.014926101465476566
Arrival,25.0,7,5,125.0,3.229380323747869,1,1.6307806480197093,0.016090486145774838,0.016090486145774838
Arrival,26.0,10,13,1000.0,0.19468489197919317,1,0.1137403083041088,0.01639786231451222,0.01639786231451222
Arrival,27.0,8,4,200.0,0.1205209261979172,1,0.07792655543463768,0.01766609233567908,0.01766609233567908
Arrival,28.0,13,3,125.0,0.4321827506219686,1,0.23381363710230105,0.017722261791316748,0.017722261791316748
Arrival,29.0,1,3,50.0,0.28277378644177825,1,0.16015021794050505,0.018763324719615906,0.018763324719615906
Arrival,30.0,12,6,25.0,0.6304724229947812,1,0.3343541116400313,0.01911790014264068,0.01911790014264068
Arrival,31.0,10,13,50.0,0.8981000955736087,1,0.46821568403060854,0.019165636243804168,0.019165636243804168
Arrival,32.0,12,8,50.0,3.0315168081073205,1,1.5350983095049853,0.01933990545132503,0.01933990545132503
Arrival,33.0,12,1,25.0,1.4062262919811244,1,0.7229676366373099,0.01985449064674773,0.01985449064674773
Arrival,34.0,0,13,1000.0,1.4291647262047456,1,0.7361275781162965,0.021545215013923744,0.021545215013923744
Arrival,35.0,10,1,750.0,0.36827315317345494,1,0.20644019760508345,0.02230362101835599,0.02230362101835599
Arrival,36.0,0,11,125.0,0.27594957235996453,1,0.16249002422567974,0.02451523804569748,0.02451523804569748
Arrival,37.0,8,7,500.0,0.6754187568833857,1,0.3625264582691713,0.02481707982747842,0.02481707982747842
Arrival,38.0,7,2,500.0,0.1997171972664709,1,0.12470288429694742,0.02484428566371196,0.02484428566371196
Arrival,39.0,1,3,125.0,0.27730692440784904,1,0.1640122423374968,0.025358780133572283,0.025358780133572283
Arrival,40.0,3,7,1000.0,0.0718729887213325,1,0.06513592293789375,0.0291994285772275,0.0291994285772275
Arrival,41.0,9,13,125.0,0.0984992134193271,1,0.0784822901567074,0.029232683447043845,0.029232683447043845
Arrival,42.0,3,1,50.0,0.7201438925714085,1,0.3897865693026977,0.029714623016993437,0.029714623016993437
Arrival,43.0,2,5,50.0,0.010994470511544072,1,0.03613414172260054,0.03063690646682851,0.03063690646682851
Arrival,44.0,11,0,200.0,2.0095337210034208,1,1.035733967144203,0.030967106642492595,0.030967106642492595
Arrival,45.0,3,9,750.0,0.530960787959533,1,0.2965631132856473,0.031082719305880743,0.031082719305880743
Arrival,46.0,8,12,1000.0,2.950995922278951,1,1.5081187442788428,0.032620783139367386,0.032620783139367386
Arrival,47.0,0,5,750.0,0.35391293378320704,1,0.20971306086491423,0.03275659397331071,0.03275659397331071
Arrival,48.0,3,6,25.0,0.423236743189312,1,0.2450004043612808,0.033382032766624783,0.033382032766624783
Arrival,49.0,10,7,50.0,0.009787333850936834,1,0.039959824604086897,0.03506615767861848,0.03506615767861848
Arrival,50.0,7,8,500.0,0.7079058020991503,1,0.3899979464444166,0.036045045394841456,0.036045045394841456
